Brand,Year,Model,Car/Suv,Transmission,FuelType,CylindersinEngine,BodyType,Doors,Seats,Price,State
Porsche,2016,Macan,SUV,Automatic,Premium,6,SUV,4,5,52800,New South Wales
Isuzu,2023,D-MAX,Alto Isuzu Ute New Cars,Automatic,Diesel,4,Ute  ,4,5,57599,New South Wales
Mercedes-Benz,2017,Sprinter,Commercial,Automatic,Diesel,6,Commercial,3,2,36888,New South Wales
Ford,2019,Everest,SUV,Automatic,Diesel,4,SUV,4,7,56500,New South Wales
BMW,2016,M4,Convertible,Automatic,Premium,6,Convertible,2,4,82888,New South Wales
Audi,2020,A3,Sedan,Automatic,Premium,4,Sedan,4,5,34880,New South Wales
Nissan,2020,Juke,SUV,Automatic,Premium,3,SUV,5,5,31990,New South Wales
Kia,2022,RIO,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,26990,New South Wales
Mercedes-Benz,2018,GLC200,SUV,Automatic,Premium,4,SUV,4,5,42800,New South Wales
GWM,2023,UTE,Dominelli GWM,Automatic,Diesel,4,Ute  ,4,5,43490,New South Wales
Audi,2014,RS,SUV,Automatic,Premium,5,SUV,4,5,45950,New South Wales
Mazda,2021,BT-50,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,59990,New South Wales
Ford,2015,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,27950,New South Wales
Subaru,2022,WRX,Wagon,Automatic,Premium,4,Wagon,4,5,53990,New South Wales
Toyota,2019,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,48290,Western Australia
Mitsubishi,2019,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,24990,New South Wales
Mazda,2018,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,28490,New South Wales
Volkswagen,2014,Touareg,SUV,Automatic,Diesel,6,SUV,4,5,19880,New South Wales
Hyundai,2015,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,24990,Victoria State Government
Land,2020,Rover,SUV,Automatic,Unleaded,6,SUV,5,5,127888,New South Wales
Nissan,2016,Patrol,SUV,Manual,Diesel,4,SUV,4,7,39990,Western Australia
Toyota,2014,Landcruiser,Ute / Tray,Manual,Diesel,8,Ute  ,4,5,64900,New South Wales
Lexus,2019,NX300,SUV,Automatic,Premium,4,SUV,4,5,52800,New South Wales
Jaguar,2017,F-Type,Coupe,Automatic,Premium,6,Coupe,2,2,109950,New South Wales
Suzuki,2018,Vitara,SUV,Automatic,Unleaded,4,SUV,4,5,29995,New South Wales
Land,2016,Rover,SUV,Automatic,Diesel,8,SUV,4,5,115888,New South Wales
Toyota,2017,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,45975,Western Australia
Toyota,2019,Corolla,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,32999,New South Wales
Volkswagen,2019,Amarok,Ute / Tray,Automatic,Diesel,6,Ute  ,4,5,64888,New South Wales
Nissan,2020,Patrol,SUV,Automatic,Premium,8,SUV,4,8,77850,Western Australia
Nissan,2022,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,7,43990,New South Wales
Hyundai,2016,I30,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,20990,New South Wales
Mercedes-Benz,2018,A200,Hatchback,Automatic,Premium,4,Hatchback,5,5,51950,New South Wales
Nissan,2019,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,21800,New South Wales
Mitsubishi,2020,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,29975,Western Australia
Kia,2018,Carnival,Wagon,Automatic,Diesel,4,Wagon,4,8,42990,New South Wales
Holden,2016,Cruze,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,13990,New South Wales
Mazda,2023,CX-5,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,5,47188,New South Wales
MG,2022,HS,Alto North Shore MG,Automatic,Unleaded,4,SUV,4,5,39990,New South Wales
Volkswagen,2019,Amarok,Ute / Tray,Manual,Diesel,6,Ute  ,4,5,49888,New South Wales
Volkswagen,2016,Multivan,Wagon,Automatic,Diesel,4,Wagon,4,7,31990,Western Australia
Kia,2020,Seltos,SUV,Automatic,Unleaded,4,SUV,4,5,33990,New South Wales
Mercedes-Benz,2014,CLA200,Sedan,Automatic,Premium,4,Sedan,4,5,31990,New South Wales
Land,2019,Rover,SUV,Automatic,Premium,8,SUV,4,5,147888,New South Wales
Audi,2018,Q3,SUV,Automatic,Premium,4,SUV,4,5,37800,New South Wales
Toyota,2019,Landcruiser,SUV,Automatic,Diesel,4,SUV,4,7,63380,Western Australia
Skoda,2020,Kodiaq,SUV,Automatic,Diesel,4,SUV,4,7,50990,New South Wales
Toyota,2023,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,42777,New South Wales
Volvo,2022,XC40,Volvo Cars Liverpool,Automatic,Premium,4,SUV,4,5,61990,New South Wales
Toyota,2022,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,56988,Western Australia
Toyota,2015,RAV4,SUV,Automatic,Unleaded,4,SUV,4,5,28990,New South Wales
Toyota,2020,Corolla,Sedan,Automatic,Unleaded,4,Sedan,4,5,29300,New South Wales
Toyota,2018,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,35990,Western Australia
Lexus,2018,LX570,SUV,Automatic,Premium,8,SUV,4,8,105900,New South Wales
Toyota,2018,Hilux,Ute / Tray,Automatic,Unleaded,4,Ute  ,2,2,23999,New South Wales
Volvo,2022,XC40,Volvo Cars Liverpool,Automatic,Premium,4,SUV,4,5,65990,New South Wales
Volkswagen,2023,Transporter,Sydney City Volkswagen Commercial,Automatic,Diesel,4,Commercial,4,5,73888,New South Wales
Mercedes-Benz,2021,G63,SUV,Automatic,Premium,8,SUV,4,5,309950,New South Wales
Toyota,2017,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,33975,Western Australia
Mercedes-Benz,2018,C300,Wagon,Automatic,Premium,4,Wagon,4,4,48999,New South Wales
Ford,2015,Falcon,Sedan,Automatic,Unleaded,6,Sedan,4,5,44950,New South Wales
Hyundai,2014,IX35,SUV,Automatic,Unleaded,4,SUV,4,5,14995,New South Wales
Ford,2022,Escape,SUV,Automatic,Premium,4,SUV,4,5,38999,Western Australia
Lexus,2017,LC500,Coupe,Automatic,Premium,8,Coupe,2,4,129900,New South Wales
Honda,2019,HR-V,SUV,Automatic,Unleaded,4,SUV,4,5,29990,New South Wales
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,77990,Western Australia
MG,2022,HS,Alto North Shore MG,Automatic,Unleaded,4,SUV,4,5,43868,New South Wales
HSV,2017,Clubsport,Sedan,Automatic,Premium,8,Sedan,4,5,115449,New South Wales
Toyota,2017,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,29990,New South Wales
Mitsubishi,2013,Outlander,SUV,Automatic,Unleaded,4,SUV,4,5,18990,New South Wales
Isuzu,2016,D-MAX,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,29990,New South Wales
Nissan,2020,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,28990,New South Wales
Mercedes-Benz,2020,CLA45,Sedan,Automatic,Premium,4,Sedan,4,5,99900,New South Wales
BMW,2019,330I,Sedan,Automatic,Unleaded,4,Sedan,4,5,52990,Victoria State Government
Audi,2022,Q7,Audi Alto Artarmon New Cars,Automatic,Hybrid,6,SUV,4,7,117688,New South Wales
MG,2022,HS,Alto North Shore MG,Automatic,Unleaded,4,SUV,4,5,32990,New South Wales
Lexus,2020,RX300,SUV,Automatic,Premium,4,SUV,4,5,63900,New South Wales
Ford,2020,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,69800,New South Wales
Toyota,2018,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,2,4,34950,New South Wales
Nissan,2020,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,38779,New South Wales
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,64990,Western Australia
Mercedes-Benz,2018,CLA250,Sedan,Automatic,Premium,4,Sedan,4,5,45990,New South Wales
Jeep,2018,Wrangler,SUV,Automatic,Unleaded,6,SUV,4,5,51990,New South Wales
Audi,2023,Q3,Audi Alto Artarmon New Cars,Automatic,Premium,4,SUV,4,5,62788,New South Wales
Mercedes-Benz,2014,B200,Hatchback,Automatic,Diesel,4,Hatchback,5,5,22999,New South Wales
Mercedes-Benz,2022,CLA,Sedan,Automatic,Premium,4,Sedan,4,5,68900,Western Australia
Jeep,2014,Wrangler,SUV,Automatic,Unleaded,6,SUV,4,5,44990,New South Wales
Mazda,2023,CX-9,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,7,63988,New South Wales
Renault,2023,Master,Col Crawford Renault New & Demo,Manual,Diesel,4,Commercial,3,3,55980,New South Wales
Toyota,2019,Corolla,Hatchback,Automatic,Hybrid,4,Hatchback,5,5,31990,New South Wales
Mitsubishi,2015,Pajero,SUV,Automatic,Diesel,4,SUV,4,5,24990,New South Wales
Subaru,2017,Levorg,Wagon,Automatic,Premium,4,Wagon,4,5,31950,New South Wales
Holden,2017,Colorado,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,32975,Western Australia
Volvo,2022,XC40,Volvo Cars Liverpool,Automatic,Premium,4,SUV,4,5,67990,New South Wales
Land,2016,Rover,SUV,Automatic,Diesel,6,SUV,4,5,63888,New South Wales
BMW,2013,M5,Sedan,Automatic,Premium,8,Sedan,4,5,63999,New South Wales
Volkswagen,2022,Touareg,Sutherland Volkswagen New Cars,Automatic,Diesel,6,SUV,4,5,88888,New South Wales
Toyota,2022,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,69988,Western Australia
Ford,2019,Endura,SUV,Automatic,Diesel,4,SUV,4,5,34800,New South Wales
Subaru,2020,XV,SUV,Automatic,Unleaded,4,SUV,4,5,32992,New South Wales
Hyundai,2020,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,27800,New South Wales
Toyota,2016,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,29880,Western Australia
Toyota,2021,Granvia,Wagon,Automatic,Diesel,4,Wagon,4,6,58990,New South Wales
Skoda,2023,Scala,Alto Skoda Artarmon New Cars,Automatic,Premium,4,Hatchback,5,5,39990,New South Wales
Suzuki,2017,Vitara,SUV,Automatic,Unleaded,4,SUV,4,5,23990,New South Wales
Holden,2015,Captiva,SUV,Automatic,Unleaded,4,SUV,4,5,14999,New South Wales
Mercedes-Benz,2016,C250,Sedan,Automatic,Premium,4,Sedan,4,5,44900,Western Australia
Mitsubishi,2013,Pajero,SUV,Automatic,Diesel,4,SUV,4,7,22999,New South Wales
Subaru,2014,WRX,Sedan,Automatic,Premium,4,Sedan,4,5,26950,New South Wales
Porsche,2020,911,Coupe,Automatic,Premium,6,Coupe,2,4,289950,New South Wales
Mercedes-Benz,2021,E63,Sedan,Automatic,Premium,8,Sedan,4,5,252888,New South Wales
Mazda,2013,3,Sedan,Automatic,Unleaded,4,Sedan,4,5,16995,New South Wales
Nissan,2020,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,7,29990,New South Wales
Isuzu,2018,D-MAX,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,49975,Western Australia
Toyota,2018,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,44990,New South Wales
Nissan,2015,Pulsar,Sedan,Automatic,Unleaded,4,Sedan,4,5,14990,New South Wales
Subaru,2022,Outback,SUV,Automatic,Unleaded,4,SUV,4,5,43999,Western Australia
Kia,2019,Cerato,Sedan,Automatic,Unleaded,4,Sedan,4,5,20248,New South Wales
Land,2023,Rover,Macarthur Jaguar,Automatic,Diesel,6,SUV,3,5,124990,New South Wales
Volkswagen,2017,Tiguan,SUV,Automatic,Diesel,4,SUV,4,5,34990,New South Wales
Volvo,2022,XC40,SUV,Automatic,Premium,4,SUV,4,5,61490,New South Wales
Mazda,2022,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,49990,New South Wales
Hyundai,2021,Palisade,SUV,Automatic,Diesel,4,SUV,4,7,72888,New South Wales
Mazda,2013,CX-5,SUV,Automatic,Diesel,4,SUV,4,5,18990,New South Wales
Suzuki,2022,Jimny,SUV,Automatic,Unleaded,4,SUV,2,4,46990,Victoria State Government
Mazda,2019,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,32990,New South Wales
Toyota,2017,Landcruiser,Ute / Tray,Manual,Diesel,8,Ute  ,2,3,68999,New South Wales
Ford,2022,Puma,SUV,Automatic,Premium,3,SUV,5,5,29950,Western Australia
Audi,2019,S3,Other,Automatic,Premium,4,Other,4,5,56990,New South Wales
Volkswagen,2023,Amarok,Liverpool Volkswagen New Cars,Manual,Diesel,4,Ute  ,4,5,55990,New South Wales
Toyota,2022,Landcruiser,Ute / Tray,Manual,Diesel,8,Ute  ,4,5,139950,New South Wales
Hyundai,2019,Iload,Commercial,Automatic,Diesel,4,Commercial,4,6,32950,New South Wales
Audi,2014,S3,Hatchback,Automatic,Premium,4,Hatchback,5,5,32800,New South Wales
Mazda,2023,CX-9,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,7,69988,New South Wales
Mitsubishi,2020,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,25990,Western Australia
Hyundai,2023,Palisade,Suttons Hyundai Arncliffe- New/Demo,Automatic,Diesel,4,SUV,4,8,76586,New South Wales
Toyota,2022,Yaris,SUV,Automatic,Hybrid,3,SUV,4,5,42999,New South Wales
Mazda,2023,CX-8,Rockdale Mazda New,Automatic,Diesel,4,SUV,4,7,71888,New South Wales
Toyota,2023,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,53999,New South Wales
Toyota,2020,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,57990,New South Wales
Renault,2013,Megane,Hatchback,Manual,Premium,4,Hatchback,5,5,10990,Western Australia
Mercedes-Benz,2018,C300,Sedan,Automatic,Premium,4,Sedan,4,4,44999,New South Wales
Mercedes-Benz,2015,GLE400,SUV,Automatic,Premium,6,SUV,4,5,56950,New South Wales
Mitsubishi,2021,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,56990,New South Wales
Peugeot,2017,3008,SUV,Automatic,Premium,4,SUV,4,5,27990,New South Wales
Volkswagen,2021,T-Cross,SUV,Automatic,Premium,3,SUV,4,5,28975,Western Australia
Audi,2020,S5,Coupe,Automatic,Premium,6,Coupe,2,4,76900,New South Wales
Audi,2016,SQ5,SUV,Automatic,Diesel,6,SUV,5,5,37800,New South Wales
Ford,2020,Everest,SUV,Automatic,Diesel,4,SUV,4,7,58900,New South Wales
Mazda,2022,CX-8,Stanmore Mazda,Automatic,Diesel,4,SUV,4,7,68288,New South Wales
Mitsubishi,2020,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,32490,Western Australia
Land,2019,Rover,SUV,Automatic,Premium,4,SUV,4,5,76888,New South Wales
Audi,2019,Q8,SUV,Automatic,Hybrid,6,SUV,4,5,96800,New South Wales
BMW,2016,220I,Coupe,Automatic,Premium,4,Coupe,2,4,34990,Western Australia
Ford,2018,Mustang,Coupe,Manual,Premium,8,Coupe,2,4,58990,New South Wales
Mazda,2022,BT-50,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,65888,New South Wales
McLaren,2016,650S,Convertible,Automatic,Premium,8,Convertible,2,2,369880,New South Wales
Volkswagen,2018,Polo,Hatchback,Automatic,Premium,3,Hatchback,5,5,22990,New South Wales
Nissan,2020,Qashqai,SUV,Automatic,Unleaded,4,SUV,4,5,26995,Western Australia
Isuzu,2017,D-MAX,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,27888,New South Wales
BMW,2019,X3,SUV,Automatic,Premium,4,SUV,4,5,54800,New South Wales
Toyota,2023,Landcruiser,SUV,Automatic,Diesel,6,SUV,4,5,162990,New South Wales
Hyundai,2022,I30,Sedan,Automatic,Unleaded,4,Sedan,4,5,41990,Western Australia
Mazda,2022,CX-9,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,7,59988,New South Wales
Mercedes-Benz,2016,GLE350,SUV,Automatic,Diesel,6,SUV,4,5,75800,New South Wales
Toyota,2023,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,63777,New South Wales
Nissan,2023,Pathfinder,SUV,Automatic,Premium,6,SUV,4,8,64999,Western Australia
Mazda,2017,BT-50,Ute / Tray,Automatic,Diesel,4,Ute  ,2,3,22788,New South Wales
Volkswagen,2022,T-ROC,Sutherland Volkswagen New Cars,Automatic,Premium,4,SUV,4,5,59650,New South Wales
Kia,2021,Carnival,Wagon,Automatic,Unleaded,6,Wagon,4,8,41888,New South Wales
Audi,2023,S4,Audi Alto Artarmon New Cars,Automatic,Premium,6,Sedan,4,5,108588,New South Wales
Toyota,2022,Yaris,Hatchback,Automatic,Unleaded,3,Hatchback,5,5,28990,Western Australia
Kia,2015,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,16990,New South Wales
Kia,2022,Picanto,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,23990,New South Wales
Mercedes-Benz,2022,GLC,SUV,Automatic,Premium,4,SUV,4,5,97900,Western Australia
Hyundai,2017,Veloster,Hatchback,Automatic,Unleaded,4,Hatchback,3,4,19800,New South Wales
Mercedes-Benz,2022,C300,Sedan,Automatic,Hybrid,4,Sedan,4,5,84888,New South Wales
Fiat,2014,500,Hatchback,Automatic,Premium,4,Hatchback,3,4,11400,New South Wales
GWM,2022,Haval,Suttons GWM Haval Chullora- New/Demo,Automatic,Hybrid,4,SUV,4,5,39100,New South Wales
Holden,2018,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,42975,Western Australia
BMW,2018,X3,SUV,Automatic,Diesel,4,SUV,4,5,38800,New South Wales
BMW,2013,X5,SUV,Automatic,Diesel,6,SUV,4,5,19999,New South Wales
Isuzu,2021,D-MAX,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,59990,New South Wales
Land,2017,Rover,SUV,Automatic,Diesel,6,SUV,4,5,64800,New South Wales
Toyota,2018,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,44990,Western Australia
Nissan,2014,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,17990,New South Wales
Land,2015,Rover,SUV,Automatic,Premium,6,SUV,4,5,59800,New South Wales
Mitsubishi,2018,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,25490,Western Australia
Audi,2023,A4,Audi Alto Artarmon New Cars,Automatic,Premium,4,Sedan,4,5,69788,New South Wales
Land,2015,Rover,SUV,Automatic,Premium,8,SUV,4,5,109950,New South Wales
Volkswagen,2023,Multivan,Sutherland Volkswagen New Cars,Automatic,Diesel,4,Wagon,4,7,79990,New South Wales
Mitsubishi,2016,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,31999,New South Wales
Land,2017,Rover,SUV,Automatic,Diesel,6,SUV,4,5,77990,Western Australia
BMW,2013,X5,SUV,Automatic,Diesel,6,SUV,4,5,21990,New South Wales
Mercedes-Benz,2016,C200,Sedan,Automatic,Premium,4,Sedan,4,5,39990,New South Wales
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,4,61850,Western Australia
Toyota,2021,Landcruiser,SUV,Manual,Diesel,8,SUV,4,5,85990,New South Wales
Hyundai,2020,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,22990,New South Wales
Porsche,2020,Macan,SUV,Automatic,Premium,6,SUV,4,5,147999,New South Wales
MG,2022,HS,Alto North Shore MG,Automatic,Unleaded,4,SUV,4,5,35990,New South Wales
Toyota,2017,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,44975,Western Australia
Holden,2013,Commodore,Sedan,Automatic,Unleaded,6,Sedan,4,5,14995,New South Wales
Toyota,2023,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,60888,New South Wales
Peugeot,2022,Expert,Continental Cars Citroen Centre,Manual,Diesel,4,Commercial,2,3,42980,New South Wales
Hyundai,2020,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,21990,New South Wales
Subaru,2013,Forester,SUV,Automatic,Unleaded,4,SUV,4,5,10980,Western Australia
Land,2018,Rover,SUV,Automatic,Diesel,8,SUV,4,5,134888,New South Wales
Ford,2022,Everest,SUV,Automatic,Diesel,5,SUV,4,7,59990,New South Wales
BMW,2022,X3,SUV,Automatic,Premium,4,SUV,4,5,79988,New South Wales
Nissan,2023,Qashqai,SUV,Automatic,Premium,4,SUV,4,5,43555,Western Australia
Mazda,2022,CX-9,Stanmore Mazda,Automatic,Unleaded,4,SUV,4,7,67990,New South Wales
Kia,2019,Stinger,Sedan,Automatic,Unleaded,6,Sedan,4,5,53950,New South Wales
Holden,2016,Colorado,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,29900,New South Wales
Nissan,2015,Pathfinder,SUV,Automatic,Premium,6,SUV,4,7,13990,Western Australia
Toyota,2022,Kluger,SUV,Automatic,Hybrid,4,SUV,5,7,82990,New South Wales
Land,2023,Rover,SUV,Automatic,Diesel,6,SUV,4,5,324990,New South Wales
Land,2015,Rover,SUV,Automatic,Premium,8,SUV,4,5,96800,New South Wales
Mitsubishi,2019,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,26888,Western Australia
Toyota,2022,RAV4,SUV,Automatic,Unleaded,4,SUV,5,5,39990,New South Wales
Hyundai,2018,Santa,SUV,Automatic,Diesel,4,SUV,4,7,37888,New South Wales
Mercedes-Benz,2019,C300,Sedan,Automatic,Premium,4,Sedan,4,4,46990,Victoria State Government
Subaru,2022,WRX,Sedan,Manual,Premium,4,Sedan,4,5,48990,New South Wales
Toyota,2023,Landcruiser,SUV,Automatic,Diesel,6,SUV,4,7,129888,New South Wales
Ford,2021,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,53990,Western Australia
Mazda,2023,CX-30,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,5,44388,New South Wales
Mitsubishi,2019,Eclipse,SUV,Automatic,Unleaded,4,SUV,4,5,28990,New South Wales
Jeep,2023,Wrangler,Peter Warren Jeep,Automatic,Unleaded,6,SUV,4,5,90990,New South Wales
Ford,2017,Mustang,Coupe,Automatic,Premium,8,Coupe,2,4,44990,New South Wales
Subaru,2018,Outback,SUV,Automatic,Unleaded,4,SUV,4,5,28995,New South Wales
Mazda,2022,CX-5,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,5,44388,New South Wales
Toyota,2021,Corolla,Hatchback,Automatic,Hybrid,4,Hatchback,5,5,29888,New South Wales
Lexus,2019,IS350,Sedan,Automatic,Premium,6,Sedan,4,5,49990,New South Wales
BMW,2020,M8,Coupe,Automatic,Premium,8,Coupe,2,4,189900,New South Wales
Lexus,2022,LX500D,SUV,Automatic,Diesel,6,SUV,4,5,192990,New South Wales
Jaguar,2021,F-Pace,SUV,Automatic,Premium,6,SUV,4,5,115900,New South Wales
Volkswagen,2021,Polo,Hatchback,Automatic,Premium,3,Hatchback,5,5,22750,Western Australia
Hyundai,2019,Kona,SUV,Automatic,Unleaded,4,SUV,4,5,30990,New South Wales
Ford,2016,Everest,SUV,Automatic,Diesel,5,SUV,4,7,44900,New South Wales
Isuzu,2018,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,36880,Western Australia
Mazda,2023,CX-30,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,5,44528,New South Wales
Isuzu,2018,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,47990,New South Wales
Toyota,2022,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,63888,Western Australia
Hyundai,2015,Imax,Wagon,Automatic,Diesel,4,Wagon,4,8,32940,New South Wales
Fiat,2013,500,Convertible,Automatic,Premium,4,Convertible,2,4,14990,New South Wales
Mitsubishi,2015,Outlander,SUV,Automatic,Unleaded,4,SUV,4,5,19950,New South Wales
Audi,2020,RS,SUV,Automatic,Hybrid,8,SUV,4,5,209990,New South Wales
Subaru,2017,Forester,SUV,Manual,Diesel,4,SUV,4,5,18920,New South Wales
Audi,2018,S4,Sedan,Automatic,Premium,6,Sedan,4,5,59888,New South Wales
Ford,2020,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,4,55990,New South Wales
Audi,2022,SQ5,SUV,Automatic,Hybrid,6,SUV,4,5,99900,Western Australia
Volkswagen,2018,Polo,Hatchback,Automatic,Premium,3,Hatchback,5,5,19990,New South Wales
Nissan,2017,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,25990,New South Wales
Mazda,2014,2,Hatchback,Manual,Unleaded,4,Hatchback,5,5,12888,New South Wales
Mercedes-Benz,2015,C250,Sedan,Automatic,Premium,4,Sedan,4,5,44990,Western Australia
Volvo,2022,XC60,SUV,Automatic,Premium,4,SUV,4,5,81990,New South Wales
Subaru,2017,WRX,Sedan,Automatic,Premium,4,Sedan,4,5,37990,New South Wales
Hyundai,2020,Elantra,Sedan,Automatic,Unleaded,4,Sedan,4,5,23950,New South Wales
BMW,2021,128TI,Hatchback,Automatic,Premium,4,Hatchback,5,5,49900,New South Wales
BMW,2022,740I,Sylvania BMW Demo,Automatic,Hybrid,6,Sedan,4,5,258888,New South Wales
MG,2021,HS,SUV,Automatic,Unleaded,4,SUV,4,5,26888,New South Wales
Volkswagen,2021,Golf,Hatchback,Automatic,Premium,4,Hatchback,5,5,52990,New South Wales
Mitsubishi,2017,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,25990,New South Wales
Volkswagen,2023,T-Cross,Sutherland Volkswagen New Cars,Automatic,Premium,3,SUV,4,5,31890,New South Wales
Toyota,2020,Landcruiser,SUV,Automatic,Diesel,8,SUV,4,8,127992,Western Australia
Hyundai,2018,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,18888,New South Wales
Volkswagen,2022,Arteon,Sutherland Volkswagen New Cars,Automatic,Premium,4,Wagon,5,5,68880,New South Wales
Audi,2022,A3,Audi Centre Sydney Pre-Owned,Automatic,Premium,4,Sedan,4,5,47880,New South Wales
Hyundai,2020,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,22990,New South Wales
Toyota,2020,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,69990,New South Wales
Mercedes-Benz,2017,V250,Wagon,Automatic,Diesel,4,Wagon,4,7,59990,Western Australia
Audi,2018,A3,Other,Automatic,Premium,4,Other,4,5,30880,New South Wales
Mazda,2016,CX-3,SUV,Manual,Unleaded,4,SUV,4,5,22990,New South Wales
Mercedes-Benz,2019,A180,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,42990,New South Wales
Jeep,2020,Wrangler,SUV,Automatic,Diesel,4,SUV,4,5,74990,New South Wales
Volvo,2021,XC40,SUV,Automatic,Premium,4,SUV,4,5,59800,New South Wales
Land,2022,Rover,SUV,Automatic,Premium,8,SUV,4,5,314990,New South Wales
Suzuki,2020,Baleno,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,21888,New South Wales
Hyundai,2020,Santa,SUV,Automatic,Diesel,4,SUV,4,7,26980,Western Australia
Kia,2018,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,25490,New South Wales
Mercedes-Benz,2013,CLA200,Sedan,Automatic,Premium,4,Sedan,4,5,24999,New South Wales
Honda,2017,Civic,Sedan,Automatic,Unleaded,4,Sedan,4,5,28990,Victoria State Government
Skoda,2022,Scala,Sydney City Skoda,Automatic,Premium,3,Hatchback,5,5,32990,New South Wales
Volkswagen,2023,Tiguan,Alto Volkswagen New Cars,Automatic,Premium,4,SUV,4,7,79887,New South Wales
Mazda,2023,CX-30,Rockdale Mazda New,Automatic,Unleaded,4,SUV,4,5,46288,New South Wales
